countrycode,year,rgdpo,pop,hc,cn,region
DOM,2000,71091.125,8.471321,2.1588199,154343.02,Latin America & Caribbean
DOM,2001,78671.219,8.598601,2.1751642,167962.34,Latin America & Caribbean
DOM,2002,78946.961,8.724974999999999,2.1916325,188347.8,Latin America & Caribbean
DOM,2003,73253.945,8.850317,2.2082253,199389.78,Latin America & Caribbean
DOM,2004,76323.633,8.974444,2.2249436,220132.14,Latin America & Caribbean
DOM,2005,85803.695,9.097256999999999,2.2417886,252648.73,Latin America & Caribbean
DOM,2006,96746.273,9.218686,2.2771096,280591.53,Latin America & Caribbean
DOM,2007,106525.8,9.338861,2.3129873,316565.56,Latin America & Caribbean
DOM,2008,109337.34,9.458074999999999,2.3494301,356521.66,Latin America & Caribbean
DOM,2009,116354.04,9.576737,2.386447,379778.28,Latin America & Caribbean
DOM,2010,126976.7,9.695121,2.4240472,413635.19,Latin America & Caribbean
DOM,2011,129846.42,9.813210999999999,2.4703102,443888.22,Latin America & Caribbean
DOM,2012,132363.42,9.930916,2.5174558,470294.03,Latin America & Caribbean
DOM,2013,134532,10.048232,2.5636966,495423.88,Latin America & Caribbean
DOM,2014,142295.56,10.165183,2.5965364,527240.06,Latin America & Caribbean
DOM,2015,155887.23,10.28168,2.6297967,584770.31,Latin America & Caribbean
DOM,2016,168131.05,10.397741,2.6634834,633909.56,Latin America & Caribbean
DOM,2017,174065.56,10.513104,2.6976013,685135.69,Latin America & Caribbean
DOM,2018,182312.09,10.627141,2.7321563,727584.06,Latin America & Caribbean
DOM,2019,192514.5,10.738958,2.767154,774568.88,Latin America & Caribbean
DZA,1950,,,,,Middle East & North Africa
DZA,1951,,,,,Middle East & North Africa
DZA,1952,,,,,Middle East & North Africa
DZA,1953,,,,,Middle East & North Africa
DZA,1954,,,,,Middle East & North Africa
DZA,1955,,,,,Middle East & North Africa
DZA,1956,,,,,Middle East & North Africa
DZA,1957,,,,,Middle East & North Africa
DZA,1958,,,,,Middle East & North Africa
DZA,1959,,,,,Middle East & North Africa
DZA,1960,122725.68,11.32676744509449,1.1372806,427421.75,Middle East & North Africa
DZA,1961,106962.41,11.5472444634595,1.1406382,442648.34,Middle East & North Africa
DZA,1962,60351.91,11.42192864764445,1.1440058,445302.75,Middle East & North Africa
DZA,1963,69827.023,11.7042645073607,1.1473833,450132.5,Middle East & North Africa
DZA,1964,73397.07,12.05725488156257,1.1507708,450439.94,Middle East & North Africa
DZA,1965,79833.453,12.4208905649919,1.1541682,450845.16,Middle East & North Africa
DZA,1966,71289.063,12.81133012906371,1.1575758,447855.47,Middle East & North Africa
DZA,1967,80227.484,13.24881362269613,1.1609933,450973.41,Middle East & North Africa
DZA,1968,89880.766,13.64934400123516,1.1644211,458265.78,Middle East & North Africa
DZA,1969,98351.164,14.04600083780621,1.1678588,470862.34,Middle East & North Africa
DZA,1970,112538.32,14.464985,1.1713067,491989.81,Middle East & North Africa
DZA,1971,107739.09,14.87225,1.1791809,508130.63,Middle East & North Africa
DZA,1972,122230.92,15.28599,1.1871079,527393.31,Middle East & North Africa
DZA,1973,131344.86,15.709825,1.1950881,548999.38,Middle East & North Africa
DZA,1974,162655.61,16.149025,1.2031221,580054.25,Middle East & North Africa
DZA,1975,173863.64,16.607707,1.2112101,619113.13,Middle East & North Africa
DZA,1976,176241.2,17.085801,1.2193525,660831.31,Middle East & North Africa
DZA,1977,198491.95,17.582904,1.2275496,714133.88,Middle East & North Africa
DZA,1978,221450.3,18.102266,1.2358018,776806.38,Middle East & North Africa
DZA,1979,235014.53,18.647815,1.2441095,830916.81,Middle East & North Africa
DZA,1980,235556.59,19.221665,1.252473,882873.56,Middle East & North Africa
DZA,1981,259866.92,19.824301,1.2763622,940377.56,Middle East & North Africa
DZA,1982,271293.28,20.452902,1.300707,998644.38,Middle East & North Africa
DZA,1983,285984.31,21.101875,1.3255162,1054845.4,Middle East & North Africa
DZA,1984,298126.28,21.763575,1.3507986,1115894.5,Middle East & North Africa
DZA,1985,310151.94,22.431502,1.3765633,1181126.6,Middle East & North Africa
DZA,1986,265040.13,23.102389,1.4028193,1237837.1,Middle East & North Africa
DZA,1987,253657.2,23.774284,1.4295762,1276984.3,Middle East & North Africa
DZA,1988,229866.44,24.443467,1.4568433,1313681.4,Middle East & North Africa
DZA,1989,237204.48,25.10619,1.4846306,1355378.1,Middle East & North Africa
DZA,1990,250425.25,25.758869,1.5129479,1393288.4,Middle East & North Africa
DZA,1991,245636.28,26.400479,1.5515462,1411605.5,Middle East & North Africa
DZA,1992,244668.7,27.028326,1.5911292,1437515.4,Middle East & North Africa
DZA,1993,234160.28,27.635515,1.6317221,1462158.3,Middle East & North Africa
DZA,1994,235861.05,28.213774,1.6733506,1485824.5,Middle East & North Africa
DZA,1995,247243.22,28.757785,1.7143431,1508402.4,Middle East & North Africa
DZA,1996,260883.56,29.266405,1.7472061,1532841,Middle East & North Africa
DZA,1997,252715.09,29.742979,1.780699,1560638.4,Middle East & North Africa
DZA,1998,262476.22,30.192754,1.814834,1595513.4,Middle East & North Africa
DZA,1999,272028.66,30.623406,1.8496232,1627314.4,Middle East & North Africa
DZA,2000,301252,31.042235,1.8850795,1658962.8,Middle East & North Africa
DZA,2001,303689.44,31.451514,1.9000146,1700578.1,Middle East & North Africa
DZA,2002,314770.19,31.855109,1.9150683,1751035.1,Middle East & North Africa
DZA,2003,343126.66,32.264157,1.930241,1807388.6,Middle East & North Africa
DZA,2004,360710.13,32.692163,1.9455341,1869723.8,Middle East & North Africa
DZA,2005,409618.97,33.149724,1.9609482,1942416.1,Middle East & North Africa
DZA,2006,451620.22,33.641002,1.9764845,2015205,Middle East & North Africa
DZA,2007,467829.13,34.166972,1.992144,2094010.1,Middle East & North Africa
DZA,2008,501294.78,34.730608,2.0079274,2187894.5,Middle East & North Africa
DZA,2009,460958.66,35.333881,2.0238359,2283256.8,Middle East & North Africa
DZA,2010,532781.75,35.977455,2.0398705,2383546.3,Middle East & North Africa
DZA,2011,569128.31,36.661445,2.0755086,2474707,Middle East & North Africa
DZA,2012,559592.38,37.383895,2.1117692,2309707.8,Middle East & North Africa
DZA,2013,544573,38.140133,2.1486635,2358042,Middle East & North Africa
DZA,2014,537308.06,38.923692,2.1862023,2459741,Middle East & North Africa
DZA,2015,497077.31,39.728025,2.2243967,2490573.8,Middle East & North Africa
DZA,2016,480720.69,40.551392,2.2632587,2414112,Middle East & North Africa
DZA,2017,472188,41.38918899999999,2.3027995,2305217,Middle East & North Africa
DZA,2018,497182.16,42.22840799999999,2.3430309,2395167.3,Middle East & North Africa
DZA,2019,507487.56,43.053054,2.3839655,2487455.3,Middle East & North Africa
ECU,1950,11583.661,3.443378827329862,1.5026816,29913.125,Latin America & Caribbean
ECU,1951,11989.242,3.533860290463124,1.5152308,31705.082,Latin America & Caribbean
ECU,1952,13107.49,3.62650676269106,1.5278846,33406.391,Latin America & Caribbean
ECU,1953,13902.87,3.722400744040025,1.5406442,35687.734,Latin America & Caribbean
ECU,1954,15459.231,3.822205672677667,1.5535103,38770.961,Latin America & Caribbean
ECU,1955,16124.405,3.926586448625838,1.5664839,42011.176,Latin America & Caribbean
ECU,1956,16604.76,4.035101104629265,1.5855706,45120.32,Latin America & Caribbean
ECU,1957,17144.471,4.14730474972426,1.6048899,47867.324,Latin America & Caribbean
ECU,1958,17465.119,4.263863745786884,1.6244446,50507.492,Latin America & Caribbean
ECU,1959,18418.615,4.385443723766093,1.6442375,53544.383,Latin America & Caribbean
ECU,1960,19694.887,4.512710314610845,1.6642717,56692.008,Latin America & Caribbean
ECU,1961,20656.092,4.645804830894492,1.6771584,59837.48,Latin America & Caribbean
ECU,1962,21489.227,4.784283843507552,1.6901448,62949.227,Latin America & Caribbean
ECU,1963,21937.461,4.927935870874736,1.7032318,65959.719,Latin America & Caribbean
ECU,1964,23704.549,5.076547969566542,1.7146285,69023.766,Latin America & Caribbean
ECU,1965,24501.127,5.22991011986189,1.7246259,71951.164,Latin America & Caribbean
ECU,1966,25259.541,5.388163147049393,1.7346817,75456.859,Latin America & Caribbean
ECU,1967,27216.154,5.551449338271873,1.7447962,80289.008,Latin America & Caribbean
ECU,1968,28550.082,5.719554288245629,1.7549696,84952.586,Latin America & Caribbean
ECU,1969,29373.01,5.892267489964836,1.7652023,88579.945,Latin America & Caribbean
ECU,1970,31608.303,6.069376,1.7754946,92849.844,Latin America & Caribbean
ECU,1971,33654.16,6.247418,1.7943718,97470.43,Latin America & Caribbean
ECU,1972,34004.16,6.429379,1.8134499,102673.3,Latin America & Caribbean
ECU,1973,37761.941,6.614843,1.8327307,108621.7,Latin America & Caribbean
ECU,1974,45163.016,6.80328,1.8522165,113507.36,Latin America & Caribbean
ECU,1975,49507.344,6.994333999999999,1.8719096,120002.1,Latin America & Caribbean
ECU,1976,53076.797,7.187786999999999,1.891812,126972.14,Latin America & Caribbean
ECU,1977,55212.594,7.383724,1.911926,134920.28,Latin America & Caribbean
ECU,1978,58236.313,7.582352999999999,1.9322538,143471.75,Latin America & Caribbean
ECU,1979,60619.336,7.784071999999999,1.9527979,150556.36,Latin America & Caribbean
ECU,1980,63236.305,7.989185999999999,1.9735602,157047.97,Latin America & Caribbean
ECU,1981,65123.738,8.197652,1.9965924,165982.14,Latin America & Caribbean
ECU,1982,64160.168,8.409397,2.0198934,173577.77,Latin America & Caribbean
ECU,1983,62339.648,8.624594,2.0434661,173118.47,Latin America & Caribbean
ECU,1984,62828.352,8.843461999999999,2.0673141,176006.38,Latin America & Caribbean
ECU,1985,64107.488,9.066108999999999,2.0914404,181415.84,Latin America & Caribbean
ECU,1986,61767.02,9.292474,2.1158483,188587.06,Latin America & Caribbean
ECU,1987,60951.82,9.522359999999999,2.1405411,192491.19,Latin America & Caribbean
ECU,1988,58496.188,9.755578999999999,2.1655219,200407.67,Latin America & Caribbean
ECU,1989,59324.371,9.991869999999999,2.1907942,207008.33,Latin America & Caribbean
ECU,1990,63273.09,10.230934,2.2163615,214565.94,Latin America & Caribbean
ECU,1991,65778.648,10.472475,2.2390137,222833.84,Latin America & Caribbean
ECU,1992,67550.633,10.716129,2.2618971,231665.09,Latin America & Caribbean
ECU,1993,62803.898,10.961466,2.2850144,240487.48,Latin America & Caribbean
ECU,1994,64386.063,11.208001,2.3083682,248516.69,Latin America & Caribbean
ECU,1995,64928.621,11.455204,2.3319604,256011.58,Latin America & Caribbean
ECU,1996,65277.625,11.703174,2.355794,261758.55,Latin America & Caribbean
ECU,1997,68653.266,11.951452,2.3798711,272365.75,Latin America & Caribbean
ECU,1998,69969.438,12.198449,2.4041941,287993.16,Latin America & Caribbean
ECU,1999,66061.219,12.442115,2.4287658,301351.5,Latin America & Caribbean
ECU,2000,69884.094,12.681123,2.4535887,321463.84,Latin America & Caribbean
ECU,2001,74887.172,12.914667,2.4842765,351712.56,Latin America & Caribbean
ECU,2002,81936.211,13.143465,2.5153482,387203.72,Latin America & Caribbean
ECU,2003,86859.156,13.369678,2.5468085,426499.41,Latin America & Caribbean
ECU,2004,96617.227,13.596388,2.5725436,469794.56,Latin America & Caribbean
ECU,2005,110100.6,13.825847,2.5941625,512547.69,Latin America & Caribbean
ECU,2006,118943.53,14.059384,2.615963,551710.06,Latin America & Caribbean
ECU,2007,126268.59,14.296557,2.6379468,587201.06,Latin America & Caribbean
ECU,2008,140478.06,14.535739,2.6601152,632011,Latin America & Caribbean
ECU,2009,136308.67,14.774424,2.6824701,673702.94,Latin America & Caribbean
ECU,2010,148737.31,15.011117,2.7050126,712876.13,Latin America & Caribbean
ECU,2011,164586.95,15.243884,2.7113371,756604.25,Latin America & Caribbean
ECU,2012,176063.13,15.474101,2.7176766,795891,Latin America & Caribbean
ECU,2013,191335.53,15.707474,2.724031,847052.19,Latin America & Caribbean
ECU,2014,195240.94,15.95184,2.7304001,909502.44,Latin America & Caribbean
ECU,2015,184085.88,16.21202,2.736784,966464.56,Latin America & Caribbean
ECU,2016,182057.75,16.491116,2.7431829,1031335.1,Latin America & Caribbean
ECU,2017,191572.67,16.785361,2.7495966,1103712.8,Latin America & Caribbean
ECU,2018,196040.78,17.084358,2.7560256,1133980.1,Latin America & Caribbean
ECU,2019,195204.02,17.373662,2.7624695,1162897.1,Latin America & Caribbean
EGY,1950,15248.102,21.79107043889836,1.0784038,5153.7012,Middle East & North Africa
EGY,1951,16005.285,22.31200778318289,1.0803998,5296.5815,Middle East & North Africa
EGY,1952,15403.083,22.84539778955302,1.0823994,5492.4673,Middle East & North Africa
EGY,1953,15380.613,23.39154045128526,1.0844026,5734.4136,Middle East & North Africa
EGY,1954,15949.395,23.95073968313686,1.0864096,5981.8228,Middle East & North Africa
EGY,1955,16576.709,24.52330724282653,1.0884203,6244.0181,Middle East & North Africa
EGY,1956,17184.564,25.10956077029412,1.0931078,6378.0903,Middle East & North Africa
EGY,1957,17908.035,25.70982966992166,1.0978154,6523.9727,Middle East & North Africa
EGY,1958,18350.91,26.32444922831231,1.1025434,6698.2065,Middle East & North Africa
EGY,1959,20052.582,26.95376257503071,1.1072917,6979.8726,Middle East & North Africa
EGY,1960,21165.932,27.59811676112222,1.1120604,7191.48,Middle East & North Africa
EGY,1961,22145.994,28.29329921980782,1.1180683,7535.6221,Middle East & North Africa
EGY,1962,23296.908,28.96195482203678,1.1241087,7979.4771,Middle East & North Africa
EGY,1963,25161.396,29.62743206412706,1.1301817,8579.4268,Middle East & North Africa
EGY,1964,28435.164,30.3597783957729,1.1362873,9221.0596,Middle East & North Africa
EGY,1965,29407.883,31.11234976432836,1.1424261,9988.5664,Middle East & North Africa
EGY,1966,30188.566,31.85377236314382,1.1485981,10473.433,Middle East & North Africa
EGY,1967,31172.072,32.56802890414225,1.1548033,10840.772,Middle East & North Africa
EGY,1968,34242.453,33.24309808811928,1.1610421,11128.854,Middle East & North Africa
EGY,1969,36926.801,33.88905223835216,1.1673146,11642.151,Middle East & North Africa
EGY,1970,42557.996,34.51385,1.1736209,12224.026,Middle East & North Africa
EGY,1971,43491.469,35.31191,1.1838313,12623.761,Middle East & North Africa
EGY,1972,46262.98,36.102659,1.1941307,13010.422,Middle East & North Africa
EGY,1973,46233.516,36.896554,1.2045195,13703.788,Middle East & North Africa
EGY,1974,48093.375,37.708146,1.2149987,14525.702,Middle East & North Africa
EGY,1975,53608.926,38.549142,1.2255691,15604.019,Middle East & North Africa
EGY,1976,55402.953,39.42273,1.2362314,17886.951,Middle East & North Africa
EGY,1977,58751.324,40.329589,1.2469865,19864.82,Middle East & North Africa
EGY,1978,62394.277,41.27573599999999,1.2578353,21940.74,Middle East & North Africa
EGY,1979,62909.156,42.267435,1.2687783,25410.848,Middle East & North Africa
EGY,1980,65114.648,43.30906299999999,1.2798166,29871.061,Middle East & North Africa
EGY,1981,75828.211,44.400113,1.3155516,34429.188,Middle East & North Africa
EGY,1982,77104.469,45.539296,1.3522844,40307.625,Middle East & North Africa
EGY,1983,88790.398,46.728286,1.3900429,45224.633,Middle East & North Africa
EGY,1984,98675.953,47.968642,1.4288557,49602.922,Middle East & North Africa
EGY,1985,101363.02,49.25873199999999,1.4687521,53837.82,Middle East & North Africa
EGY,1986,104050.52,50.602354,1.5097626,58224.926,Middle East & North Africa
EGY,1987,105790.52,51.99169999999999,1.5519183,66746.391,Middle East & North Africa
EGY,1988,104188.95,53.399246,1.5952508,76845.25,Middle East & North Africa
EGY,1989,115208.4,54.788685,1.6397934,90326.141,Middle East & North Africa
EGY,1990,132647.25,56.13447499999999,1.6855797,107412.29,Middle East & North Africa
EGY,1991,155248.16,57.424549,1.7169229,127474.22,Middle East & North Africa
EGY,1992,170926.81,58.666814,1.7428768,151113.2,Middle East & North Africa
EGY,1993,199609.06,59.880658,1.7692229,182377.25,Middle East & North Africa
EGY,1994,228184.69,61.09580399999999,1.7959672,221987.16,Middle East & North Africa
EGY,1995,271376.66,62.334034,1.8231159,264284.38,Middle East & North Africa
EGY,1996,327021.72,63.601629,1.850675,300687.75,Middle East & North Africa
EGY,1997,337608.38,64.89227,1.8786507,329307.56,Middle East & North Africa
EGY,1998,343306.91,66.20026899999999,1.9070492,362424.5,Middle East & North Africa
EGY,1999,360157.63,67.515591,1.9358771,393933.06,Middle East & North Africa
EGY,2000,372323.91,68.83156099999999,1.9651407,427635.72,Middle East & North Africa
EGY,2001,391962.06,70.15266099999999,2.0011308,462934.19,Middle East & North Africa
EGY,2002,403559,71.48504299999999,2.03778,503459.22,Middle East & North Africa
EGY,2003,418803.09,72.82609699999999,2.0751004,543524.75,Middle East & North Africa
EGY,2004,438648,74.172073,2.1131043,589478.88,Middle East & North Africa
EGY,2005,464731.59,75.52356899999999,2.1518044,647551.06,Middle East & North Africa
EGY,2006,502090.16,76.87366299999999,2.1912131,725927.38,Middle East & North Africa
EGY,2007,579941.5,78.23212599999999,2.2313437,838848.25,Middle East & North Africa
EGY,2008,696611,79.636079,2.2722092,985986.63,Middle East & North Africa
EGY,2009,752683.31,81.13479799999999,2.313823,1134583.6,Middle East & North Africa
EGY,2010,862343.06,82.761235,2.356199,1295158.4,Middle East & North Africa
EGY,2011,972481.31,84.529252,2.3955903,1416576.1,Middle East & North Africa
EGY,2012,1133662.4,86.42224299999999,2.4356401,1494905.6,Middle East & North Africa
EGY,2013,1126936.9,88.404646,2.4763596,1505560.4,Middle East & North Africa
EGY,2014,1118017.4,90.424656,2.5177598,1447854,Middle East & North Africa
EGY,2015,1166771.3,92.44254699999999,2.5598521,1651674.1,Middle East & North Africa
EGY,2016,1142655.6,94.44707299999999,2.58863,1711493.4,Middle East & North Africa
EGY,2017,1158246,96.44259099999999,2.6176879,1674008.4,Middle East & North Africa
EGY,2018,1208533.1,98.423598,2.6470723,1739027.4,Middle East & North Africa
EGY,2019,1210669.8,100.388073,2.6767864,1822150.5,Middle East & North Africa
ESP,1950,108286.54,28.06898497329294,1.8716996,364016.19,Europe & Central Asia
ESP,1951,127579.45,28.30408179406146,1.8710738,378736.22,Europe & Central Asia
ESP,1952,133807.11,28.55599550066381,1.8704484,392857.81,Europe & Central Asia
ESP,1953,128874.88,28.81030916669656,1.8698231,408053.78,Europe & Central Asia
ESP,1954,145643.02,29.06664887161253,1.8691981,430038.28,Europe & Central Asia
ESP,1955,153548.83,29.32503560074854,1.8685732,453693.63,Europe & Central Asia
ESP,1956,164795.97,29.58548843168354,1.8829707,483309.59,Europe & Central Asia
ESP,1957,171876.03,29.84801690320698,1.8974792,509886.78,Europe & Central Asia
ESP,1958,179108.2,30.11264772392939,1.9120994,540561.63,Europe & Central Asia
